athlete_id,playing_level,first_test_date,last_test_date,n_sessions,body_weight_bin,relative_strength,jump_height_(imp-mom)_[cm]_mean_cmj,lower-limb_stiffness_[n/m]_mean_cmj,peak_power_[w]_mean_cmj,peak_power_/_bm_[w/kg]_mean_cmj,eccentric_braking_rfd_[n/s]_mean_cmj,eccentric_duration_[ms]_mean_cmj,concentric_duration_[ms]_mean_cmj,rsi-modified_[m/s]_mean_cmj,countermovement_depth_[cm]_mean_cmj,"cmj_stiffness_asymmetry_[%_l,r]_mean_cmj","eccentric_deceleration_impulse_(asymmetry)_[%_l,r]_mean_cmj","p1_concentric_impulse_asymmetry_[%_l,r]_mean_cmj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_cmj",concentric_peak_force_[n]_mean_cmj,eccentric_peak_force_[n]_mean_cmj,minimum_eccentric_force_[n]_mean_cmj,jump_height_(imp-mom)_[cm]_mean_sj,peak_power_[w]_mean_sj,peak_power_/_bm_[w/kg]_mean_sj,"p1_concentric_impulse_asymmetry_[%_l,r]_mean_sj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_sj",peak_vertical_force_[n]_max_imtp,net_peak_vertical_force_[n]_max_imtp,force_at_100ms_[n]_max_imtp,force_at_150ms_[n]_max_imtp,force_at_200ms_[n]_max_imtp,best_active_stiffness_[n/m]_mean_ht,best_jump_height_(flight_time)_[cm]_mean_ht,best_rsi_(flight/contact_time)_mean_ht,best_rsi_(jump_height/contact_time)_[m/s]_mean_ht,peak_takeoff_force_[n]_mean_pp,peak_eccentric_force_[n]_mean_pp,"peak_takeoff_force_asymmetry_[%_l,r]_mean_pp","peak_eccentric_force_asymmetry_[%_l,r]_mean_pp",TSpineRomR,TSpineRomL,ShoulderERL,ShoulderERR,ShoulderIRL,ShoulderIRR
P-EC74FCB4,College,2021-12-13,2022-11-28,3,200-210 lbs,3.875,49.957,5937.36,6277.14,66.183,8130.53,468.973,287.11,0.773,-44.093,-5.343,2.227,-6.743,-7.323,2711.98,2728.607,112.87,39.737,5855.84,61.743,5.523,-4.563,4539.92,3605.345,1358.295,1621.975,1985.74,35361.127,29.86,2.187,130.067,952.38,952.38,-5.97,-6.88,67.333,57.667,46.85,48.25,37.15,47.7
P-E609EBCD,College,2021-12-14,2022-01-31,2,190-200 lbs,3.575,44.525,5976.985,5217.095,58.745,7866.62,458.125,280.5,0.69,-40.805,-6.12,-13.865,-3.84,-6.715,2369.37,2490.03,63.96,28.485,4527.14,50.93,7.775,-8.365,3980.6,3114.725,1469.15,1849.7,2344.85,35845.5,32.825,2.63,166.105,,,,,70.5,67.5,53.15,49.65,50.5,58.9
P-8E42FE5F,College,2021-12-14,2021-12-14,1,180-190 lbs,3.7,48.88,5918.91,5723.49,66.49,6967.53,446.5,259.0,0.83,-36.43,0.49,-8.56,5.72,4.3,2243.37,2237.22,82.79,42.29,5670.61,65.87,4.01,1.44,3963.2,3122.67,2730.6,3023.7,2975.4,38108.53,32.77,2.71,166.1,,,,,43.0,39.0,38.0,44.5,32.4,35.8
P-01363FAA,College,2021-12-14,2022-02-01,2,210-220 lbs,3.345,38.215,6989.24,5367.875,54.69,8669.815,468.835,266.46,0.56,-34.97,8.195,9.135,11.085,17.76,2592.42,2600.68,162.385,30.37,5277.715,53.77,-2.28,12.97,4179.4,3221.685,1598.85,2169.95,2764.55,46163.25,37.495,2.635,168.935,,,,,72.5,57.5,51.9,46.15,43.6,38.0
P-DB2BDF05,College,2021-12-14,2021-12-14,1,180-190 lbs,2.99,49.17,5014.3,5383.31,63.09,7316.59,458.5,290.0,0.71,-42.8,-5.0,-16.76,-3.07,3.33,2211.15,2223.64,77.09,44.62,5390.94,63.18,0.42,3.28,3334.2,2500.24,1952.8,2446.7,2539.0,35277.95,36.14,2.82,186.99,,,,,53.0,53.0,49.7,47.3,41.9,36.3
P-035FDB2B,College,2021-12-14,2021-12-14,1,210-220 lbs,3.57,48.25,5384.58,5332.56,54.19,8745.7,539.0,309.75,0.62,-55.43,2.51,-7.85,0.9,-1.78,3068.52,3086.19,102.45,41.17,5306.43,53.92,13.25,0.51,4402.7,3445.08,2037.8,2885.6,3427.8,47253.59,26.96,2.28,129.35,,,,,63.0,52.0,43.7,55.5,33.6,52.1
P-A766B9ED,College,2021-12-14,2022-01-24,2,190-200 lbs,5.59,43.26,6192.87,5023.39,55.3,7994.53,449.625,269.25,0.725,-39.87,-6.86,-5.89,-5.41,-1.83,2529.81,2533.81,89.11,36.83,5100.365,56.155,-10.705,-2.18,5860.85,4974.525,1343.45,1504.2,1786.5,52424.14,39.41,3.23,225.65,,,,,63.0,53.0,48.15,46.3,48.55,47.7
P-1FA47FEF,College,2021-12-14,2023-01-10,4,180-190 lbs,3.537,53.918,5165.565,6033.747,72.338,6029.94,479.918,259.207,0.78,-39.238,7.675,15.708,5.265,-0.478,2227.74,2202.392,183.128,49.44,6084.44,72.96,7.13,-1.168,3689.6,2878.757,1400.767,1872.9,2369.3,36799.655,36.028,3.055,198.122,1198.01,837.785,12.06,16.23,57.5,55.25,46.1,51.775,44.35,61.05
P-7F9E800D,College,2021-12-15,2021-12-15,1,220-230 lbs,3.23,41.93,4673.44,6536.67,64.76,4745.83,570.75,262.0,0.6,-40.75,-3.89,6.22,-7.69,-2.14,2640.69,2239.91,330.08,39.7,6177.87,61.2,-5.94,-5.73,4181.7,3195.45,1717.7,2446.5,2867.9,44302.02,28.01,2.41,142.28,,,,,50.0,48.0,45.0,52.8,44.2,48.0
P-63014D76,College,2021-12-15,2022-02-02,2,180-190 lbs,,40.43,4622.315,4153.895,49.24,7202.395,532.25,319.0,0.585,-54.145,-0.615,2.545,2.41,1.445,2489.23,2552.575,51.445,39.975,4421.955,52.415,-2.675,2.575,,,,,,49470.7,32.575,2.665,169.385,,,,,60.0,54.5,69.25,54.4,61.3,70.15
P-6E661D10,College,2021-12-16,2022-01-24,2,200-210 lbs,4.22,40.42,8275.41,5230.375,56.755,9766.845,419.875,242.625,0.64,-31.655,12.51,14.245,8.7,-1.06,2594.075,2595.55,114.095,37.64,4786.225,51.955,13.635,4.305,4713.7,3816.93,1857.75,2441.5,2987.2,38003.4,33.15,2.66,175.855,,,,,69.0,75.5,60.2,52.4,54.25,63.0
P-4D3F3FDC,College,2021-12-16,2022-02-03,3,170-180 lbs,4.33,46.31,7790.605,5414.945,67.565,10717.37,398.625,214.125,0.785,-28.73,5.565,9.37,2.5,-8.425,2352.48,2357.86,130.33,44.13,4870.045,60.76,12.945,-0.98,4278.5,3496.075,1429.45,1832.85,2368.85,39926.88,35.815,2.735,176.39,,,,,76.333,65.667,49.467,49.333,48.4,60.833
P-DA01030A,College,2021-12-16,2021-12-16,1,330-340 lbs,2.1,25.74,6453.66,5795.9,38.31,5861.59,643.75,354.25,0.26,-38.09,6.4,20.84,3.61,2.83,3114.08,3104.03,651.55,19.84,5441.3,35.96,19.12,10.43,4599.3,3122.91,2056.0,2428.4,2695.5,35528.7,17.24,1.37,63.2,,,,,48.0,58.0,40.8,38.0,58.7,53.8
P-A8BEF416,College,2021-12-20,2021-12-20,1,190-200 lbs,2.81,40.15,5439.81,4840.37,55.42,7369.33,451.5,305.25,0.55,-38.61,10.6,-1.52,7.61,9.25,2124.77,2136.5,37.26,30.25,4528.13,51.85,10.92,10.14,3262.7,2408.74,1362.6,1848.5,1932.2,47465.42,42.53,3.04,207.39,,,,,62.0,51.0,43.0,37.6,53.9,38.8
P-2FD7EA8F,College,2021-12-20,2021-12-20,1,170-180 lbs,,41.63,4408.13,4365.7,54.71,4758.49,484.0,279.5,0.62,-38.53,-5.53,-17.99,-2.08,0.46,1859.57,1829.95,135.95,36.82,4129.52,51.75,-8.37,-0.13,,,,,,68339.51,23.09,3.0,162.55,,,,,61.0,52.0,43.4,49.4,53.4,55.4
P-BAF460B9,College,2021-12-21,2022-04-11,3,180-190 lbs,3.053,37.513,5986.753,4990.447,58.84,6780.473,440.443,241.86,0.56,-29.527,4.323,16.097,3.9,-1.1,2161.037,1964.767,194.977,33.33,4682.953,55.243,2.9,2.427,3371.467,2543.787,1740.833,2222.7,2432.967,35856.133,20.62,2.017,99.573,,,,,46.333,50.0,42.0,42.167,41.3,46.233
P-A16FA107,College,2021-12-21,2021-12-21,1,230-240 lbs,2.23,35.39,5830.19,5449.84,51.54,7926.6,485.0,302.25,0.51,-42.53,0.91,-11.25,7.4,19.71,2579.2,2587.96,114.81,28.7,5143.36,48.64,-15.49,12.21,3348.3,2315.76,1874.1,2295.4,2729.9,28136.12,20.31,1.69,80.65,,,,,64.0,73.0,44.1,40.7,40.3,40.7
P-233E6691,College,2021-12-23,2022-06-13,2,160-170 lbs,4.805,47.99,7916.22,5286.09,69.165,10619.25,390.75,209.125,0.83,-29.365,6.53,12.085,4.825,4.41,2403.115,2382.525,63.25,36.01,4310.89,56.385,13.165,1.215,4348.72,3601.55,1052.37,1388.355,1794.72,48595.36,37.565,2.785,186.36,,,,,50.0,50.5,47.95,51.35,50.15,56.4
P-8414CD62,College,2021-12-27,2022-07-11,3,180-190 lbs,3.32,44.427,4867.147,5183.257,60.587,6323.597,500.25,282.307,0.613,-40.303,-5.93,-16.647,-3.01,-1.977,2051.807,2050.15,91.943,38.583,5112.673,59.77,-1.223,-1.02,3618.333,2783.457,1184.033,1441.667,1783.3,37575.36,30.7,2.4,147.227,,,,,56.333,52.667,46.0,40.2,47.1,53.833
P-8A25F863,College,2021-12-27,2021-12-27,1,160-170 lbs,4.04,45.12,4222.45,4638.21,61.35,4921.74,493.75,289.5,0.61,-40.81,8.19,5.58,8.31,15.0,1878.16,1875.76,148.41,40.57,4436.91,58.68,6.36,13.65,3730.9,2992.26,1299.8,1595.5,2109.2,25547.82,27.08,2.1,122.66,,,,,76.0,80.0,34.2,38.8,27.4,43.1
P-74C10817,College,2021-12-27,2021-12-27,1,200-210 lbs,,46.8,5568.1,5791.86,62.33,7025.67,541.75,285.0,0.62,-39.55,22.1,21.94,16.94,3.85,2387.29,2382.42,181.54,41.63,5266.96,56.68,5.4,4.47,,,,,,44920.91,36.72,2.96,200.11,,,,,79.0,73.0,65.3,53.7,61.3,59.1
P-95483183,College,2021-12-27,2023-02-14,4,220-230 lbs,5.287,46.92,6604.78,5968.845,59.565,9859.205,497.062,275.605,0.728,-42.457,12.53,12.915,8.742,5.715,2933.942,2973.805,187.055,41.655,5769.86,57.578,6.975,5.318,6155.64,5179.127,1666.177,2134.403,2917.947,40377.59,35.828,2.892,193.822,1667.61,1009.58,-21.9,-8.36,64.75,67.5,58.567,47.133,69.033,64.967
P-143D61A1,College,2021-12-27,2022-02-10,2,240-250 lbs,3.62,53.045,5156.63,7030.98,62.78,6935.39,566.875,333.375,0.69,-51.545,1.46,5.175,1.395,4.03,2904.3,2912.985,250.985,45.21,7073.64,63.16,5.08,3.675,5104.2,4004.97,2139.5,3095.7,3731.6,39999.59,31.755,2.31,144.495,,,,,64.5,58.0,43.75,55.8,50.75,39.1
P-4B6E9FA5,College,2021-12-27,2021-12-27,1,200-210 lbs,3.98,52.6,4827.22,5677.7,61.03,6798.3,525.25,306.75,0.7,-48.37,-1.36,-1.18,0.22,1.41,2466.42,2471.94,136.94,43.12,5362.33,57.64,0.23,4.39,4543.8,3634.63,1325.6,1882.8,2448.5,42655.83,24.38,2.4,128.24,,,,,66.0,61.0,49.0,42.8,46.1,50.8
P-943AE42E,College,2021-12-27,2021-12-27,1,160-170 lbs,2.42,41.03,3254.97,4477.44,58.18,3103.29,589.75,318.0,0.47,-40.3,-1.18,1.79,1.01,3.19,1756.58,1589.34,289.34,35.0,4324.88,56.2,-9.96,4.94,2580.8,1827.75,931.1,1099.0,1292.9,20930.36,38.17,2.44,159.83,,,,,53.0,61.0,33.6,35.5,37.1,46.5
P-4D150B82,College,2021-12-29,2021-12-29,1,210-220 lbs,,47.02,5952.73,6074.12,62.0,7217.26,486.25,267.5,0.64,-35.76,6.07,11.16,8.46,-0.89,2311.98,2259.6,135.6,37.82,4996.48,51.0,14.08,4.88,,,,,,32737.38,23.95,2.0,108.48,,,,,53.0,58.0,47.3,47.7,42.5,49.7
P-40AD6415,College,2021-12-29,2021-12-29,1,190-200 lbs,3.71,56.09,4969.29,6544.03,73.66,7246.63,526.75,280.75,0.78,-43.31,6.29,10.13,3.85,1.71,2287.95,2266.73,115.1,43.29,5623.82,63.31,4.27,-2.05,4093.6,3231.79,1213.8,1722.6,2127.3,37767.78,46.21,2.89,226.53,,,,,55.0,66.0,46.5,49.8,36.8,42.0
P-DB7ABEFE,College,2021-12-29,2022-10-13,7,220-230 lbs,4.045,51.79,5585.14,6628.294,63.489,8083.589,535.69,302.167,0.686,-48.259,-8.574,-9.264,-4.91,-4.413,2814.423,2870.179,181.337,45.013,6223.383,59.538,-0.327,-3.832,5168.205,4143.688,1659.897,2079.198,2438.787,82770.305,30.003,2.068,122.475,1455.38,1032.07,15.6,16.66,58.833,50.167,46.867,56.983,51.133,70.65
P-B6D3F817,College,2021-12-29,2022-02-17,2,220-230 lbs,2.655,38.805,4827.94,5505.325,54.63,5161.79,581.625,315.75,0.465,-37.37,-0.2,5.435,-2.375,-3.175,2232.52,2176.35,381.625,33.45,5007.63,49.695,3.32,1.65,3608.25,2624.985,1315.6,1525.1,1825.65,33740.08,29.065,1.995,112.02,,,,,61.0,64.0,41.6,47.2,37.85,48.1
P-A209D2E8,College,2022-01-03,2022-01-27,2,160-170 lbs,3.975,43.02,5690.175,4208.355,55.045,8182.775,445.625,256.625,0.695,-37.895,-5.235,-3.1,-6.73,-7.575,2211.725,2218.84,68.57,35.985,4051.615,53.0,9.315,-5.17,3727.35,2983.27,950.7,1126.1,1450.2,34113.865,41.405,2.81,194.62,,,,,55.0,57.0,41.5,45.95,44.6,48.45
P-D86098A4,College,2022-01-03,2022-06-23,3,200-210 lbs,4.117,40.093,7052.77,5085.673,55.02,8860.807,470.11,244.973,0.637,-33.653,14.023,22.303,11.927,3.193,2520.827,2506.77,173.647,34.067,4775.573,51.68,7.853,3.39,4625.593,3723.02,1470.053,1742.213,2094.68,38266.783,32.72,2.433,154.863,,,,,53.0,55.333,53.6,48.433,44.367,47.2
P-F5EDBFED,College,2022-01-03,2022-01-03,1,210-220 lbs,,46.52,6059.03,6727.54,68.94,7045.72,443.5,250.5,0.72,-37.32,4.27,-0.33,0.2,0.07,2592.35,2406.1,145.91,42.36,5939.06,60.86,6.69,-0.13,,,,,,39147.04,34.43,2.88,190.41,,,,,68.0,65.0,47.0,51.4,60.9,58.7
P-0F067642,College,2022-01-03,2022-01-03,1,180-190 lbs,,41.34,5358.01,4663.89,55.65,6321.32,516.75,268.75,0.6,-35.39,11.93,13.28,9.37,-1.05,2068.93,2075.18,184.05,37.56,4330.05,51.67,14.52,2.51,,,,,,33810.28,29.92,2.27,137.65,,,,,66.0,62.0,34.3,40.2,49.5,54.7
P-B236DB6C,College,2022-01-04,2022-01-04,1,170-180 lbs,4.15,48.2,6017.68,5303.4,67.06,7893.12,447.25,235.25,0.79,-34.04,10.63,10.47,9.26,2.46,2144.52,2132.28,88.04,38.46,4804.37,60.75,9.47,6.26,3994.4,3221.64,1474.0,1897.2,2399.9,32745.86,39.97,2.99,205.8,,,,,72.0,76.0,48.0,46.0,37.6,35.6
P-0439D635,College,2022-01-04,2022-02-17,2,190-200 lbs,4.225,51.765,7476.255,5700.325,63.125,11247.19,425.0,240.125,0.855,-38.4,-3.18,-4.88,-1.955,0.26,2881.06,2887.025,23.355,45.035,5573.855,61.735,-0.75,-1.555,4630.8,3750.95,1533.8,1965.05,2332.85,26022.58,40.325,2.64,183.055,,,,,66.5,57.5,52.55,57.15,33.4,48.55
P-CC26626D,College,2022-01-05,2022-01-05,1,120-130 lbs,,41.9,3409.11,3335.63,57.08,4403.0,493.75,287.25,0.58,-38.0,6.78,7.58,1.14,-1.4,1440.74,1436.24,141.87,40.26,3324.25,56.88,7.24,-0.57,,,,,,28339.24,36.68,2.78,177.66,,,,,66.0,57.0,33.3,36.2,42.0,51.8
P-CBCFAE00,College,2022-01-05,2022-01-05,1,200-210 lbs,4.3,41.54,7317.06,5584.28,58.77,9281.58,551.5,222.25,0.57,-31.02,3.01,8.83,0.61,-1.87,2682.4,2653.05,381.95,34.53,5186.44,54.59,-9.29,-3.43,4931.7,4005.17,2011.0,2696.4,3604.9,62032.32,29.92,3.08,191.14,,,,,55.0,61.0,67.1,65.6,51.7,54.5
P-8BE66014,College,2022-01-05,2022-01-05,1,170-180 lbs,,45.67,4389.32,4780.47,61.48,5785.57,492.75,268.5,0.68,-43.48,0.06,-3.21,5.19,11.42,2015.94,2017.69,112.32,43.57,4834.88,62.18,4.13,13.48,,,,,,24044.2,32.51,2.52,152.96,,,,,68.0,76.0,45.6,52.5,70.8,61.8
P-D4FE5EBE,College,2022-01-05,2022-01-05,1,190-200 lbs,2.75,35.58,6212.01,4136.25,46.61,8377.95,441.5,290.0,0.53,-41.36,-4.29,-5.63,-6.22,0.22,2619.69,2652.46,87.6,34.62,4404.19,49.63,-5.12,-0.67,3259.4,2390.63,1446.2,2113.0,2581.4,35532.08,31.76,2.49,153.39,,,,,58.0,54.0,69.3,59.5,64.6,68.7
P-4FDF0E1C,College,2022-01-05,2022-01-25,2,220-230 lbs,4.355,39.05,7380.06,5025.885,49.935,10398.69,446.625,273.0,0.55,-37.69,2.125,5.38,2.165,5.175,2822.675,2825.915,57.365,36.515,5011.185,49.795,5.13,4.04,5286.85,4302.95,2093.15,2880.5,3407.85,58556.385,29.565,2.905,175.64,,,,,53.5,53.0,71.0,74.3,64.05,71.75
P-DD8D47BA,College,2022-01-10,2022-07-04,3,250-260 lbs,3.863,43.043,6647.543,6339.65,55.75,8869.687,509.277,320.443,0.603,-43.813,-15.497,-12.76,-19.287,-9.913,2915.493,3045.26,178.277,36.573,6072.37,53.39,0.07,-6.083,5418.063,4308.77,2422.463,2921.527,3486.977,59277.95,33.633,2.643,172.433,,,,,66.667,70.0,50.1,61.633,46.067,58.1
P-E0F7E04C,College,2022-01-10,2022-01-10,1,200-210 lbs,2.62,46.02,4504.73,5540.04,60.02,4747.18,557.5,288.75,0.57,-40.21,0.3,10.63,-0.23,3.78,2138.23,2011.41,198.32,38.28,4913.08,53.23,-5.31,3.2,3281.5,2375.76,1301.6,1600.9,1977.6,33320.08,25.83,2.05,115.64,,,,,57.0,44.0,46.5,44.5,46.6,43.8
P-557BB72B,College,2022-01-10,2022-01-10,1,180-190 lbs,,42.52,4091.73,4533.35,54.27,5224.78,554.5,309.25,0.57,-44.94,11.57,13.79,9.79,5.86,2068.43,2075.68,234.36,35.16,4445.07,53.22,31.2,11.62,,,,,,34247.39,35.48,2.6,171.26,,,,,52.0,64.0,61.0,49.0,70.8,66.4
P-7E33848F,College,2022-01-10,2022-06-23,4,160-170 lbs,4.26,57.388,5253.338,5750.85,75.262,7343.122,426.438,257.188,0.92,-39.798,-1.54,-7.175,3.093,5.038,2168.605,2177.998,91.93,48.948,5131.225,67.062,-4.198,0.133,3947.442,3198.14,1422.108,1898.508,2560.37,29516.75,38.192,2.758,185.632,,,,,52.5,51.0,55.25,54.5,61.45,53.45
P-01EA7E10,College,2022-01-10,2023-01-24,3,200-210 lbs,3.355,32.073,6867.46,4270.61,46.62,8042.023,437.61,271.61,0.543,-32.19,-1.52,3.1,0.303,2.337,2315.247,2324.497,122.023,30.317,4218.39,46.043,2.213,-0.34,3946.15,3039.28,1393.775,1487.4,1629.775,58621.583,27.8,2.923,169.657,1533.67,919.42,5.1,-2.48,68.5,63.0,45.9,63.5,62.8,65.25
P-8B80C9A4,College,2022-01-10,2022-01-10,1,200-210 lbs,4.59,36.97,6920.6,4812.54,51.69,8296.28,458.0,243.0,0.61,-32.16,3.22,0.3,3.19,4.07,2422.64,2418.63,196.64,32.14,4614.96,49.57,14.17,4.06,5096.5,4187.52,1801.5,2614.5,3222.5,59467.88,31.39,2.71,166.14,,,,,54.0,45.0,61.9,58.3,52.3,46.9
P-B8888C58,College,2022-01-10,2022-01-10,1,210-220 lbs,,42.15,5252.55,5552.73,58.1,5644.5,531.5,268.25,0.63,-37.17,3.63,-5.1,4.51,-2.22,2337.81,2194.31,244.69,37.31,5278.91,55.24,10.1,1.64,,,,,,38500.62,32.13,2.66,165.21,,,,,49.0,56.0,56.8,60.5,72.7,60.4
P-35BE15B6,College,2022-01-10,2022-01-10,1,240-250 lbs,3.21,30.35,8045.33,5487.3,49.05,9338.49,434.75,252.25,0.57,-31.22,-3.81,4.21,-2.51,-12.68,2762.79,2766.79,259.55,22.92,4457.49,39.84,-9.29,-10.17,4616.7,3520.41,2196.1,2650.9,3148.6,55880.2,30.89,2.5,141.86,,,,,58.0,59.0,42.2,44.3,37.4,45.7
P-59C12F0E,College,2022-01-11,2022-01-11,1,190-200 lbs,3.21,34.34,5948.67,4326.34,49.78,6484.21,489.5,259.75,0.5,-32.71,-10.82,-17.34,-5.38,4.36,2219.44,2215.86,270.77,29.62,4198.75,48.31,-7.36,-0.25,3586.5,2738.32,1617.2,2186.0,2600.0,54605.46,28.36,2.32,138.5,,,,,45.0,47.0,48.8,44.2,41.8,45.4
P-7D6A033D,College,2022-01-12,2022-01-12,1,210-220 lbs,3.49,34.89,5087.16,4526.54,47.03,6958.75,493.5,318.75,0.53,-46.19,-4.64,-4.66,-2.88,-10.49,2416.0,2443.91,97.76,32.12,4507.11,46.83,6.47,-8.53,4232.1,3289.78,1560.5,2089.1,2597.2,43152.84,32.13,2.4,152.57,,,,,49.0,47.0,49.3,41.3,38.0,41.0
P-4919B3E8,College,2022-01-12,2022-01-12,1,180-190 lbs,3.36,37.49,7116.49,4602.16,54.17,9354.34,421.67,232.33,0.6,-31.95,-2.29,-2.23,-3.21,-9.31,2344.92,2324.73,53.38,32.83,4306.21,51.37,9.74,-8.89,3628.8,2799.06,1197.0,1441.8,1976.0,39002.41,32.26,2.71,167.64,,,,,51.0,64.0,49.4,55.0,43.6,71.8
P-687772C7,College,2022-01-13,2022-02-14,2,190-200 lbs,,48.185,6148.185,6372.335,70.47,7805.925,460.875,231.54,0.825,-38.56,1.945,8.325,1.74,1.725,2473.745,2455.97,84.02,43.17,5840.36,64.59,2.135,3.365,,,,,,102750.57,32.145,2.325,144.47,,,,,53.5,50.0,39.35,39.15,35.75,43.5
P-25C46E78,College,2022-01-13,2022-01-13,1,210-220 lbs,3.46,46.31,7253.07,6012.65,62.47,10270.54,445.5,261.75,0.69,-36.71,-0.99,-3.98,1.57,5.3,2619.95,2728.02,68.13,44.63,5934.99,61.66,7.28,6.19,4205.7,3264.75,1466.0,1705.2,2091.2,36008.96,31.76,2.57,161.76,,,,,46.0,52.0,51.4,54.1,58.9,67.5
P-B8B4D536,College,2022-01-13,2022-01-13,1,180-190 lbs,4.14,57.81,4529.78,6064.89,72.21,6065.98,490.75,294.0,0.82,-45.69,-0.25,-1.03,3.78,9.07,2126.92,2131.28,67.91,49.1,5904.09,70.29,4.29,6.94,4225.3,3406.05,1963.3,2798.1,3186.1,36606.16,30.4,2.93,172.16,,,,,69.0,58.0,57.7,50.9,43.8,48.1
P-B2A2E6D9,College,2022-01-13,2022-09-01,5,210-220 lbs,4.192,42.316,5293.054,5322.366,54.49,7650.618,526.25,324.866,0.556,-46.95,2.18,0.15,2.912,0.17,2535.704,2550.142,71.132,36.532,5159.6,52.892,8.092,1.015,4963.6,4011.692,1719.9,2009.9,2372.425,46616.915,32.513,2.67,166.875,,,,,64.25,59.75,51.75,53.575,49.675,63.575
P-04376204,College,2022-01-17,2022-01-17,1,200-210 lbs,,48.44,5705.82,5634.1,61.53,7606.19,467.75,275.75,0.68,-40.66,-3.64,-1.54,-6.05,-8.84,2415.03,2430.41,123.59,46.61,5563.11,60.76,-7.16,-5.55,,,,,,44793.96,24.6,2.47,145.63,,,,,48.0,58.0,50.7,45.6,45.6,44.0
P-CE2E9619,College,2022-01-17,2022-06-23,3,220-230 lbs,4.027,56.973,6393.017,6942.043,68.707,9065.353,496.277,266.807,0.807,-44.29,9.52,10.987,9.62,5.42,2882.557,2888.573,61.417,54.1,6731.147,66.617,11.957,4.507,4977.263,3988.36,1806.76,2276.0,2880.957,53669.457,40.47,2.933,205.28,,,,,60.333,55.333,52.167,64.733,59.633,56.033
P-85DDA4BE,College,2022-01-17,2022-01-17,1,190-200 lbs,,52.74,6471.51,6585.93,75.34,7883.35,446.0,223.25,0.9,-34.08,-7.44,-19.81,-6.98,-3.26,2400.29,2354.91,147.85,48.16,5925.51,67.78,-0.89,-2.81,,,,,,48487.51,31.76,2.79,171.0,,,,,53.0,47.0,47.2,51.4,50.5,57.4
P-CF821766,College,2022-01-17,2022-01-17,1,210-220 lbs,,40.0,4980.18,5145.85,53.49,7166.97,529.0,302.5,0.58,-51.1,-12.13,-13.4,-7.8,-8.64,2624.58,2647.58,100.2,40.05,5177.54,53.82,-10.23,-8.52,,,,,,39771.12,29.43,2.58,157.29,,,,,67.0,71.0,56.8,56.6,57.0,56.7
P-CB9052BF,College,2022-01-17,2022-04-14,2,210-220 lbs,2.985,34.02,4672.695,4866.54,49.355,4777.09,612.75,308.875,0.39,-38.21,13.775,16.745,12.95,4.455,2157.355,2142.645,373.835,29.145,4647.63,47.115,10.585,7.835,3851.9,2891.58,1443.05,1936.3,2522.3,50909.16,21.37,2.085,104.335,,,,,54.5,45.5,41.05,36.0,42.15,52.25
P-6AB85707,College,2022-01-17,2022-02-24,2,220-230 lbs,4.14,35.755,6855.435,4930.73,48.49,8632.765,444.875,290.25,0.525,-39.44,0.5,0.81,-1.69,0.175,2700.975,2730.74,36.195,33.35,4815.985,47.36,-9.075,1.995,5116.25,4124.995,2325.7,2547.55,3056.05,43342.195,25.515,2.49,148.955,,,,,47.0,47.5,57.4,54.7,61.7,66.15
P-90B81605,College,2022-01-17,2022-01-17,1,180-190 lbs,,36.01,5591.52,4385.0,53.39,6808.9,410.0,259.5,0.6,-34.12,-13.09,-18.37,-12.18,-8.48,1951.67,1945.23,43.61,33.17,4136.5,50.37,-11.37,-6.14,,,,,,46896.57,28.72,2.45,145.18,,,,,65.0,68.0,36.6,46.8,34.8,47.2
P-F122BA27,College,2022-01-17,2022-07-18,2,180-190 lbs,3.78,37.57,3909.68,4195.77,50.89,5826.19,581.875,328.79,0.485,-47.655,4.805,6.93,6.2,3.425,2056.87,2052.12,171.175,29.16,3814.03,46.235,-7.135,2.965,3863.55,3058.625,1179.7,1636.65,2260.2,28380.735,27.95,2.05,117.51,,,,,66.5,63.5,40.25,41.15,36.4,46.45
P-3F6AFBC8,College,2022-01-18,2022-05-05,2,170-180 lbs,3.585,39.14,5765.07,5065.475,63.055,5413.53,390.0,232.125,0.7,-23.22,6.24,-1.3,0.665,7.03,2251.165,1638.975,314.045,37.075,4252.105,52.93,-2.085,6.865,3608.85,2824.125,1161.25,1576.8,2120.85,35081.775,27.4,2.305,132.665,,,,,59.0,58.0,36.6,38.55,31.35,43.45
P-02E84AE7,College,2022-01-18,2022-01-18,1,170-180 lbs,3.23,38.14,5145.84,4168.3,52.89,6340.06,504.75,254.5,0.52,-35.14,-4.11,-13.88,0.55,6.1,1984.0,1978.07,191.98,33.06,4194.46,53.22,0.44,6.47,3263.7,2496.82,1259.0,1566.4,1936.3,36296.38,24.17,2.34,123.86,,,,,49.0,62.0,31.1,39.1,46.6,42.9
P-F3444283,College,2022-01-19,2022-01-19,1,150-160 lbs,,43.28,2736.06,4221.9,59.04,1961.93,746.25,288.0,0.44,-38.64,3.33,5.79,3.58,1.13,1626.46,1509.59,452.71,35.27,3985.12,55.73,-1.42,-0.11,,,,,,19272.54,32.71,2.09,127.33,,,,,60.0,64.0,45.2,45.1,56.6,43.2
